"Qubit","T1 (us)","T2 (us)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","RX error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","CZ error ","RZZ error ","Gate time (ns)","Operational"
"67","201.98863111275284","64.1819514096182","0.02685546875","0.02294921875","0.03076171875","2584","0.0001716108821281635","0.0001716108821281635","0","0.0001716108821281635","0.0001716108821281635","67_68:0.005549189120155007;67_57:0.005678658700769446;67_66:0.0043339054686082346","67_68:0.002899939007597413;67_57:0.004326499514881954;67_66:0.0035277182286964914","67_68:68;67_57:68;67_66:68","true"
"68","136.2437926795047","16.31002211394203","0.02099609375","0.033203125","0.0087890625","2584","0.0004405137844805479","0.0004405137844805479","0","0.0004405137844805479","0.0004405137844805479","68_67:0.005549189120155007;68_69:0.002985650201340173","68_67:0.002899939007597413;68_69:0.006020063784194035","68_67:68;68_69:68","true"
"69","173.20526080281687","30.318433800559948","0.029052734375","0.029296875","0.02880859375","2584","0.0003313930484354439","0.0003313930484354439","0","0.0003313930484354439","0.0003313930484354439","69_78:0.004539180416523292;69_68:0.002985650201340173;69_70:0.003058719737396076","69_78:0.0034556652283874167;69_68:0.006020063784194035;69_70:0.0027343007566008326","69_78:68;69_68:68;69_70:80","true"
"70","164.90812680522538","22.756394680620616","0.012939453125","0.0224609375","0.00341796875","2584","0.0005538383306917802","0.0005538383306917802","0","0.0005538383306917802","0.0005538383306917802","70_69:0.003058719737396076;70_71:0.003391582119084857","70_69:0.0027343007566008326;70_71:0.0022452759351743456","70_69:80;70_71:68","true"
"71","111.1678202543465","47.31760692658943","0.012451171875","0.015625","0.00927734375","2584","0.00043193145942282713","0.00043193145942282713","0","0.00043193145942282713","0.00043193145942282713","71_72:0.003717452517127129;71_58:1;71_70:0.003391582119084857","71_72:0.005010944574334042;71_58:1;71_70:0.0022452759351743456","71_72:68;71_58:68;71_70:68","true"
"72","142.9877008923065","81.00429687163368","0.028076171875","0.03125","0.02490234375","2584","0.00044247494180438984","0.00044247494180438984","0","0.00044247494180438984","0.00044247494180438984","72_73:0.05364347549578502;72_71:0.003717452517127129","72_73:0.04237584919463944;72_71:0.005010944574334042","72_73:68;72_71:68","true"
"73","207.99117904468505","276.86005811355477","0.010986328125","0.02099609375","0.0009765625","2584","0.0002432253487567504","0.0002432253487567504","0","0.0002432253487567504","0.0002432253487567504","73_72:0.05364347549578502;73_74:0.0026938672835253863;73_79:0.0028680942540967314","73_72:0.04237584919463944;73_74:0.0029606338441146574;73_79:0.005382227821334684","73_72:68;73_74:68;73_79:68","true"
"74","143.35917340925357","11.675794028533044","0.005859375","0.01025390625","0.00146484375","2584","0.0002455562413164109","0.0002455562413164109","0","0.0002455562413164109","0.0002455562413164109","74_73:0.0026938672835253863;74_75:0.0023882530873533536","74_73:0.0029606338441146574;74_75:0.0019602958859598063","74_73:68;74_75:68","true"
"75","287.36703255022155","229.33109722523957","0.00244140625","0.0048828125","0","2584","0.00032765583731993506","0.00032765583731993506","0","0.00032765583731993506","0.00032765583731993506","75_59:0.004001338564693868;75_74:0.0023882530873533536","75_59:1;75_74:0.0019602958859598063","75_59:68;75_74:68","true"
"76","137.5263344285144","58.00738263433541","0.00634765625","0.0107421875","0.001953125","2584","0.00027160123236276933","0.00027160123236276933","0","0.00027160123236276933","0.00027160123236276933","76_81:0.00225093273967536;76_61:0.0026524129341740643","76_81:0.002424060217337376;76_61:0.0025644408230178217","76_81:68;76_61:68","true"
