"Qubit","T1 (us)","T2 (us)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","RX error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","CZ error ","Gate time (ns)","Operational"
"43","148.12628602979427","77.37592947287702","0.03466796875","0.03466796875","0.03466796875","1560","0.00018287215746853235","0.00018287215746853235","0","0.00018287215746853235","0.00018287215746853235","43_42:0.005852392388075944;43_56:0.0025350425779522845;43_44:0.0030658925921034363","43_42:84;43_56:84;43_44:84","true"
"44","93.3089888609255","112.64010756360433","0.0048828125","0.00732421875","0.00244140625","1560","0.00024484564729646853","0.00024484564729646853","0","0.00024484564729646853","0.00024484564729646853","44_45:0.002619853930252325;44_43:0.0030658925921034363","44_45:84;44_43:84","true"
"45","166.9921812643902","119.40564755218745","0.021728515625","0.02294921875","0.0205078125","1560","0.00027398562338432195","0.00027398562338432195","0","0.00027398562338432195","0.00027398562338432195","45_44:0.002619853930252325;45_46:0.004884089462616259;45_37:0.0031810079220384035","45_44:84;45_46:84;45_37:84","true"
"46","135.77509157188436","10.718269357461631","0.006103515625","0.00732421875","0.0048828125","1560","0.000534247116110687","0.000534247116110687","0","0.000534247116110687","0.000534247116110687","46_45:0.004884089462616259;46_47:0.005548950225196414","46_45:84;46_47:84","true"
"47","125.94135035541497","40.75450327490694","0.016845703125","0.02001953125","0.013671875","1560","0.0002936118734376592","0.0002936118734376592","0","0.0002936118734376592","0.0002936118734376592","47_48:0.0036789172513437274;47_57:0.004232498779027816;47_46:0.005548950225196414","47_48:84;47_57:84;47_46:84","true"
"48","107.15720740639112","21.335707051434017","0.006591796875","0.0087890625","0.00439453125","1560","0.00029041173909263304","0.00029041173909263304","0","0.00029041173909263304","0.00029041173909263304","48_47:0.0036789172513437274;48_49:0.004124442782916904","48_47:84;48_49:84","true"
"49","97.53362931990931","29.49646268677525","0.024658203125","0.0263671875","0.02294921875","1560","0.00028110580824555265","0.00028110580824555265","0","0.00028110580824555265","0.00028110580824555265","49_48:0.004124442782916904;49_50:0.004152791573969472;49_38:0.004230073474814522","49_48:84;49_50:84;49_38:84","true"
"50","124.29407190218448","73.17893710234333","0.0048828125","0.00732421875","0.00244140625","1560","0.00019421135674115307","0.00019421135674115307","0","0.00019421135674115307","0.00019421135674115307","50_49:0.004152791573969472;50_51:0.0035357151795707975","50_49:84;50_51:84","true"
"51","78.7634846611031","85.16320739302986","0.058349609375","0.04736328125","0.0693359375","1560","0.00019114207292749122","0.00019114207292749122","0","0.00019114207292749122","0.00019114207292749122","51_50:0.0035357151795707975;51_52:0.0029054063765415195;51_58:0.003182233420995162","51_50:84;51_52:84;51_58:84","true"
"52","80.63988218588439","73.61427184934776","0.005859375","0.009765625","0.001953125","1560","0.00025510677354622784","0.00025510677354622784","0","0.00025510677354622784","0.00025510677354622784","52_51:0.0029054063765415195;52_53:0.0039555908371065596","52_51:84;52_53:84","true"
